VAR,Variable,COU,Country,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
NOPUBSEWIND,Not connected to public sewerage or independent treatment,LUX,Luxembourg,2016,2016,PC,Percentage,0,Units,,,0,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,LUX,Luxembourg,2017,2017,PC,Percentage,0,Units,,,0,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,MEX,Mexico,1990,1990,PC,Percentage,0,Units,,,49.90000153,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,MEX,Mexico,2000,2000,PC,Percentage,0,Units,,,40.79999924,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,MEX,Mexico,2005,2005,PC,Percentage,0,Units,,,32.40000153,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,MEX,Mexico,2010,2010,PC,Percentage,0,Units,,,29.43000031,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,1970,1970,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,1980,1980,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,1990,1990,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,2000,2000,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,2005,2005,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,2010,2010,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,2011,2011,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,2012,2012,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,2013,2013,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,2014,2014,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,2015,2015,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,2016,2016,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NLD,Netherlands,2017,2017,PC,Percentage,0,Units,,,0,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,1970,1970,PC,Percentage,0,Units,,,0,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,1980,1980,PC,Percentage,0,Units,,,14.09999847,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,1990,1990,PC,Percentage,0,Units,,,4,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,2000,2000,PC,Percentage,0,Units,,,1.849998474,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,2005,2005,PC,Percentage,0,Units,,,1,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,2010,2010,PC,Percentage,0,Units,,,0.680000305,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,2011,2011,PC,Percentage,0,Units,,,0.599998474,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,2012,2012,PC,Percentage,0,Units,,,0.599998474,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,2013,2013,PC,Percentage,0,Units,,,0.599998474,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,2014,2014,PC,Percentage,0,Units,,,0.599998474,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,2015,2015,PC,Percentage,0,Units,,,0.599998474,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,2016,2016,PC,Percentage,0,Units,,,0.5,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NLD,Netherlands,2017,2017,PC,Percentage,0,Units,,,0.5,,
OTHERTR,Unspecified (other) treatment ,NZL,New Zealand,1990,1990,PC,Percentage,0,Units,,,9.54E-07,E,Estimated value
OTHERTR,Unspecified (other) treatment ,NZL,New Zealand,2000,2000,PC,Percentage,0,Units,,,0.8,E,Estimated value
OTHERTR,Unspecified (other) treatment ,NOR,Norway,1970,1970,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,1980,1980,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,1990,1990,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,2000,2000,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,2005,2005,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,2010,2010,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,2011,2011,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,2012,2012,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,2013,2013,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,2014,2014,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,2015,2015,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,2016,2016,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,NOR,Norway,2017,2017,PC,Percentage,0,Units,,,0,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,1970,1970,PC,Percentage,0,Units,,,15,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,1980,1980,PC,Percentage,0,Units,,,20,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,1990,1990,PC,Percentage,0,Units,,,23,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,2000,2000,PC,Percentage,0,Units,,,20.05020142,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,2005,2005,PC,Percentage,0,Units,,,16.40000153,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,2010,2010,PC,Percentage,0,Units,,,14.90000153,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,2011,2011,PC,Percentage,0,Units,,,15,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,2012,2012,PC,Percentage,0,Units,,,14.80000305,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,2013,2013,PC,Percentage,0,Units,,,14.69999695,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,2014,2014,PC,Percentage,0,Units,,,14.80000305,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,2015,2015,PC,Percentage,0,Units,,,13.80000305,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,2016,2016,PC,Percentage,0,Units,,,13.59999847,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,NOR,Norway,2017,2017,PC,Percentage,0,Units,,,14,,
OTHERTR,Unspecified (other) treatment ,POL,Poland,2000,2000,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,POL,Poland,2005,2005,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,POL,Poland,2010,2010,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,POL,Poland,2011,2011,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,POL,Poland,2012,2012,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,POL,Poland,2013,2013,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,POL,Poland,2014,2014,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,POL,Poland,2015,2015,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,POL,Poland,2016,2016,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,POL,Poland,2017,2017,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,PRT,Portugal,1990,1990,PC,Percentage,0,Units,,,3.80E-07,,
OTHERTR,Unspecified (other) treatment ,PRT,Portugal,2005,2005,PC,Percentage,0,Units,,,11.5,,
OTHERTR,Unspecified (other) treatment ,PRT,Portugal,2017,2017,PC,Percentage,0,Units,,,0.14,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,PRT,Portugal,1980,1980,PC,Percentage,0,Units,,,64.69999695,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,PRT,Portugal,1990,1990,PC,Percentage,0,Units,,,44.70000076,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,PRT,Portugal,2005,2005,PC,Percentage,0,Units,,,26,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,PRT,Portugal,2017,2017,PC,Percentage,0,Units,,,8.099998474,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,1980,1980,PC,Percentage,0,Units,,,59.40000153,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,1990,1990,PC,Percentage,0,Units,,,49.29999924,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,2000,2000,PC,Percentage,0,Units,,,45.29999924,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,2005,2005,PC,Percentage,0,Units,,,42.90999985,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,2010,2010,PC,Percentage,0,Units,,,39.61999893,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,2011,2011,PC,Percentage,0,Units,,,38.41999817,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,2012,2012,PC,Percentage,0,Units,,,37.59000015,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,2013,2013,PC,Percentage,0,Units,,,36.61999893,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,2014,2014,PC,Percentage,0,Units,,,35.33000183,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,2015,2015,PC,Percentage,0,Units,,,34.80000305,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,2016,2016,PC,Percentage,0,Units,,,33.63999939,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVK,Slovak Republic,2017,2017,PC,Percentage,0,Units,,,32.30000305,,
OTHERTR,Unspecified (other) treatment ,ESP,Spain,1980,1980,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,ESP,Spain,1990,1990,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,ESP,Spain,2000,2000,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,ESP,Spain,2010,2010,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,ESP,Spain,2012,2012,PC,Percentage,0,Units,,,2.4,,
OTHERTR,Unspecified (other) treatment ,ESP,Spain,2014,2014,PC,Percentage,0,Units,,,2.3,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ESP,Spain,2000,2000,PC,Percentage,0,Units,,,7,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ESP,Spain,2010,2010,PC,Percentage,0,Units,,,2,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ESP,Spain,2012,2012,PC,Percentage,0,Units,,,0.900001526,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ESP,Spain,2014,2014,PC,Percentage,0,Units,,,2.800003052,,
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,1970,1970,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,1980,1980,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,1990,1990,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,2000,2000,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,2005,2005,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,2010,2010,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,2011,2011,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,2012,2012,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,2013,2013,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,2014,2014,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,2015,2015,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,2016,2016,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SWE,Sweden,2017,2017,PC,Percentage,0,Units,,,0,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,1970,1970,PC,Percentage,0,Units,,,0,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,1980,1980,PC,Percentage,0,Units,,,15,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,1990,1990,PC,Percentage,0,Units,,,6,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,2000,2000,PC,Percentage,0,Units,,,14,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,2005,2005,PC,Percentage,0,Units,,,14,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,2010,2010,PC,Percentage,0,Units,,,14,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,2011,2011,PC,Percentage,0,Units,,,14,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,2012,2012,PC,Percentage,0,Units,,,13,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,2013,2013,PC,Percentage,0,Units,,,13,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,2014,2014,PC,Percentage,0,Units,,,13,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,2015,2015,PC,Percentage,0,Units,,,13,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,2016,2016,PC,Percentage,0,Units,,,13,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SWE,Sweden,2017,2017,PC,Percentage,0,Units,,,13,,
OTHERTR,Unspecified (other) treatment ,CHE,Switzerland,1970,1970,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,CHE,Switzerland,1980,1980,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,CHE,Switzerland,1990,1990,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,CHE,Switzerland,2000,2000,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,CHE,Switzerland,2005,2005,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,CHE,Switzerland,2010,2010,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,CHE,Switzerland,2011,2011,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,CHE,Switzerland,2012,2012,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,CHE,Switzerland,2013,2013,PC,Percentage,0,Units,,,0,E,Estimated value
NOPUBSEWIND,Not connected to public sewerage or independent treatment,CHE,Switzerland,1990,1990,PC,Percentage,0,Units,,,10,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,CHE,Switzerland,2000,2000,PC,Percentage,0,Units,,,4,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,CHE,Switzerland,2005,2005,PC,Percentage,0,Units,,,3.169998169,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,CHE,Switzerland,2010,2010,PC,Percentage,0,Units,,,2.699996948,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,CHE,Switzerland,2013,2013,PC,Percentage,0,Units,,,1.699996948,,
OTHERTR,Unspecified (other) treatment ,TUR,Turkey,1990,1990,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,TUR,Turkey,2000,2000,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,TUR,Turkey,2005,2005,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,TUR,Turkey,2010,2010,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,TUR,Turkey,2011,2011,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,TUR,Turkey,2012,2012,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,TUR,Turkey,2013,2013,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,TUR,Turkey,2014,2014,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,TUR,Turkey,2015,2015,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,TUR,Turkey,2016,2016,PC,Percentage,0,Units,,,0,E,Estimated value
NOPUBSEWIND,Not connected to public sewerage or independent treatment,TUR,Turkey,2000,2000,PC,Percentage,0,Units,,,36.95000076,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,TUR,Turkey,2005,2005,PC,Percentage,0,Units,,,31.18000031,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,TUR,Turkey,2010,2010,PC,Percentage,0,Units,,,21.26999664,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,TUR,Turkey,2012,2012,PC,Percentage,0,Units,,,16.23999786,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,TUR,Turkey,2014,2014,PC,Percentage,0,Units,,,12.97000122,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,TUR,Turkey,2016,2016,PC,Percentage,0,Units,,,10.30000305,,
OTHERTR,Unspecified (other) treatment ,GBR,United Kingdom,2000,2000,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,GBR,United Kingdom,2005,2005,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,GBR,United Kingdom,2010,2010,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,GBR,United Kingdom,2012,2012,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,GBR,United Kingdom,2014,2014,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,USA,United States,2000,2000,PC,Percentage,0,Units,,,4.5,,
OTHERTR,Unspecified (other) treatment ,USA,United States,2012,2012,PC,Percentage,0,Units,,,5.1,,
OTHERTR,Unspecified (other) treatment ,CHL,Chile,2005,2005,PC,Percentage,0,Units,,,7.15E-07,E,Estimated value
OTHERTR,Unspecified (other) treatment ,CHL,Chile,2010,2010,PC,Percentage,0,Units,,,9.68E-05,E,Estimated value
OTHERTR,Unspecified (other) treatment ,CHL,Chile,2011,2011,PC,Percentage,0,Units,,,-0.00010252,E,Estimated value
OTHERTR,Unspecified (other) treatment ,CHL,Chile,2012,2012,PC,Percentage,0,Units,,,-0.00010252,,
OTHERTR,Unspecified (other) treatment ,CHL,Chile,2013,2013,PC,Percentage,0,Units,,,-0.00010252,,
OTHERTR,Unspecified (other) treatment ,CHL,Chile,2014,2014,PC,Percentage,0,Units,,,0.030002117,,
OTHERTR,Unspecified (other) treatment ,CHL,Chile,2015,2015,PC,Percentage,0,Units,,,-0.00010252,,
OTHERTR,Unspecified (other) treatment ,CHL,Chile,2016,2016,PC,Percentage,0,Units,,,0.080001354,,
OTHERTR,Unspecified (other) treatment ,CHL,Chile,2017,2017,PC,Percentage,0,Units,,,-0.00010252,,
OTHERTR,Unspecified (other) treatment ,EST,Estonia,2000,2000,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,EST,Estonia,2005,2005,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,EST,Estonia,2010,2010,PC,Percentage,0,Units,,,2.7,,
OTHERTR,Unspecified (other) treatment ,EST,Estonia,2011,2011,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,EST,Estonia,2012,2012,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,EST,Estonia,2013,2013,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,EST,Estonia,2014,2014,PC,Percentage,0,Units,,,0,E,Estimated value
OTHERTR,Unspecified (other) treatment ,EST,Estonia,2015,2015,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,EST,Estonia,2016,2016,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,EST,Estonia,2017,2017,PC,Percentage,0,Units,,,0,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,EST,Estonia,1990,1990,PC,Percentage,0,Units,,,23,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,EST,Estonia,2000,2000,PC,Percentage,0,Units,,,30,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,EST,Estonia,2005,2005,PC,Percentage,0,Units,,,26,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,EST,Estonia,2010,2010,PC,Percentage,0,Units,,,18.40000153,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,EST,Estonia,2011,2011,PC,Percentage,0,Units,,,18.33000183,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,EST,Estonia,2012,2012,PC,Percentage,0,Units,,,17.30000305,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,EST,Estonia,2013,2013,PC,Percentage,0,Units,,,17.76000214,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,EST,Estonia,2014,2014,PC,Percentage,0,Units,,,17.62000275,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,EST,Estonia,2015,2015,PC,Percentage,0,Units,,,17.40000153,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,EST,Estonia,2016,2016,PC,Percentage,0,Units,,,12.2,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,EST,Estonia,2017,2017,PC,Percentage,0,Units,,,17.09999847,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,1980,1980,PC,Percentage,0,Units,,,1.899999976,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,1990,1990,PC,Percentage,0,Units,,,2,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,2000,2000,PC,Percentage,0,Units,,,2,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,2005,2005,PC,Percentage,0,Units,,,2,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,2010,2010,PC,Percentage,0,Units,,,1.7,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,2011,2011,PC,Percentage,0,Units,,,1.6,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,2012,2012,PC,Percentage,0,Units,,,1.6,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,2013,2013,PC,Percentage,0,Units,,,1.6,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,2014,2014,PC,Percentage,0,Units,,,1.5,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,2015,2015,PC,Percentage,0,Units,,,1.5,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,2016,2016,PC,Percentage,0,Units,,,1.5,,
OTHERTR,Unspecified (other) treatment ,ISR,Israel,2017,2017,PC,Percentage,0,Units,,,1.4,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,1980,1980,PC,Percentage,0,Units,,,19.5,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,1990,1990,PC,Percentage,0,Units,,,11.5,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,2000,2000,PC,Percentage,0,Units,,,5.699996948,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,2005,2005,PC,Percentage,0,Units,,,3,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,2010,2010,PC,Percentage,0,Units,,,1.900001526,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,2011,2011,PC,Percentage,0,Units,,,1.800003052,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,2012,2012,PC,Percentage,0,Units,,,1.5,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,2013,2013,PC,Percentage,0,Units,,,1.199996948,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,2014,2014,PC,Percentage,0,Units,,,0.1,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,2015,2015,PC,Percentage,0,Units,,,1,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,2016,2016,PC,Percentage,0,Units,,,0.900001526,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,ISR,Israel,2017,2017,PC,Percentage,0,Units,,,1,,
OTHERTR,Unspecified (other) treatment ,SVN,Slovenia,2000,2000,PC,Percentage,0,Units,,,13.9,,
OTHERTR,Unspecified (other) treatment ,SVN,Slovenia,2005,2005,PC,Percentage,0,Units,,,12.8,,
OTHERTR,Unspecified (other) treatment ,SVN,Slovenia,2010,2010,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SVN,Slovenia,2011,2011,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SVN,Slovenia,2012,2012,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SVN,Slovenia,2013,2013,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SVN,Slovenia,2014,2014,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SVN,Slovenia,2015,2015,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SVN,Slovenia,2016,2016,PC,Percentage,0,Units,,,0,,
OTHERTR,Unspecified (other) treatment ,SVN,Slovenia,2017,2017,PC,Percentage,0,Units,,,0,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVN,Slovenia,2000,2000,PC,Percentage,0,Units,,,37.40000153,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVN,Slovenia,2005,2005,PC,Percentage,0,Units,,,37.40000153,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVN,Slovenia,2010,2010,PC,Percentage,0,Units,,,37.41999817,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVN,Slovenia,2011,2011,PC,Percentage,0,Units,,,37.41999817,,
NOPUBSEWIND,Not connected to public sewerage or independent treatment,SVN,Slovenia,2012,2012,PC,Percentage,0,Units,,,37.29999924,,
